comparison,factor,left,right,left_value,right_value,left_ok,right_ok,common_ok,left_only,right_only,result_agreements,result_mismatches,left_reference_checked,left_reference_mismatches,right_reference_checked,right_reference_mismatches,metric,paired_values,left_total,right_total,aggregate_relative_change,decreased,tied,increased
6,bp lift first depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2,bp lift first depth=0,bp lift first depth=2,43,43,43,,,43,,43,,43,,initial_tour_seconds,43,2.827845424,2.8303922569999997,0.0009006266673505792,22,0,21
6,bp lift first depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2,bp lift first depth=0,bp lift first depth=2,43,43,43,,,43,,43,,43,,root_ascent_seconds,43,0.712810765,0.741837956,0.0407221557603723,17,0,26
6,bp lift first depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2,bp lift first depth=0,bp lift first depth=2,43,43,43,,,43,,43,,43,,lkh_provider_calls,43,43.0,43.0,0.0,0,43,0
6,bp lift first depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2,bp lift first depth=0,bp lift first depth=2,43,43,43,,,43,,43,,43,,lkh_provider_failures,43,0.0,0.0,0.0,0,43,0
6,bp lift first depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2,bp lift first depth=0,bp lift first depth=2,43,43,43,,,43,,43,,43,,lkh_provider_seconds,43,3.223801306,3.207631165,-0.005015861545159317,18,0,25
6,bp lift first depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2,bp lift first depth=0,bp lift first depth=2,43,43,43,,,43,,43,,43,,root_fixing_seconds,43,0.020217982,0.020189164,-0.0014253648064381785,16,10,17
6,bp lift first depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2,bp lift first depth=0,bp lift first depth=2,43,43,43,,,43,,43,,43,,potential_update_seconds,43,1401.6035042930207,1404.2800365840285,0.0019096215747247403,17,10,16
6,bp lift first depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2,bp lift first depth=0,bp lift first depth=2,43,43,43,,,43,,43,,43,,potential_update_rebuild_seconds,43,98.12463138000042,98.17211725500052,0.00048393430204285437,8,14,21
6,bp lift first depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2,bp lift first depth=0,bp lift first depth=2,43,43,43,,,43,,43,,43,,replacement_seconds,43,12.998511453000072,12.969252944999761,-0.0022509121991470815,21,10,12
6,bp lift first depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2,bp lift first depth=0,bp lift first depth=2,43,43,43,,,43,,43,,43,,search_node_potential_updates_skipped_total,43,0.0,0.0,0.0,0,43,0
7,bp lift first depth、bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2-split2,bp lift first depth=0；bp split zero gain depth=0,bp lift first depth=2；bp split zero gain depth=2,43,43,43,,,43,,43,,43,,wall_seconds,43,1532.479452457279,1382.7151491977274,-0.09772679367374848,11,0,32
7,bp lift first depth、bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2-split2,bp lift first depth=0；bp split zero gain depth=0,bp lift first depth=2；bp split zero gain depth=2,43,43,43,,,43,,43,,43,,root_lower_bound,43,898754.3886494648,898754.3886494648,0.0,0,43,0
7,bp lift first depth、bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2-split2,bp lift first depth=0；bp split zero gain depth=0,bp lift first depth=2；bp split zero gain depth=2,43,43,43,,,43,,43,,43,,branches,43,2612950.0,2385395.0,-0.0870873916454582,11,11,21
7,bp lift first depth、bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2-split2,bp lift first depth=0；bp split zero gain depth=0,bp lift first depth=2；bp split zero gain depth=2,43,43,43,,,43,,43,,43,,initial_tour_seconds,43,2.827845424,2.775567996,-0.018486663930185165,23,0,20
7,bp lift first depth、bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2-split2,bp lift first depth=0；bp split zero gain depth=0,bp lift first depth=2；bp split zero gain depth=2,43,43,43,,,43,,43,,43,,root_ascent_seconds,43,0.712810765,0.715608237,0.003924564747559645,16,0,27
7,bp lift first depth、bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2-split2,bp lift first depth=0；bp split zero gain depth=0,bp lift first depth=2；bp split zero gain depth=2,43,43,43,,,43,,43,,43,,lkh_provider_calls,43,43.0,43.0,0.0,0,43,0
7,bp lift first depth、bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2-split2,bp lift first depth=0；bp split zero gain depth=0,bp lift first depth=2；bp split zero gain depth=2,43,43,43,,,43,,43,,43,,lkh_provider_failures,43,0.0,0.0,0.0,0,43,0
7,bp lift first depth、bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2-split2,bp lift first depth=0；bp split zero gain depth=0,bp lift first depth=2；bp split zero gain depth=2,43,43,43,,,43,,43,,43,,lkh_provider_seconds,43,3.223801306,3.2543555129999997,0.009477695459435997,17,0,26
7,bp lift first depth、bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2-split2,bp lift first depth=0；bp split zero gain depth=0,bp lift first depth=2；bp split zero gain depth=2,43,43,43,,,43,,43,,43,,root_fixing_seconds,43,0.020217982,0.020248638,0.0015162739782832446,18,10,15
7,bp lift first depth、bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2-split2,bp lift first depth=0；bp split zero gain depth=0,bp lift first depth=2；bp split zero gain depth=2,43,43,43,,,43,,43,,43,,potential_update_seconds,43,1401.6035042930207,1262.2508949989651,-0.0994237021149188,17,10,16
7,bp lift first depth、bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2-split2,bp lift first depth=0；bp split zero gain depth=0,bp lift first depth=2；bp split zero gain depth=2,43,43,43,,,43,,43,,43,,potential_update_rebuild_seconds,43,98.12463138000042,89.19114214800005,-0.09104227049174096,13,13,17
7,bp lift first depth、bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2-split2,bp lift first depth=0；bp split zero gain depth=0,bp lift first depth=2；bp split zero gain depth=2,43,43,43,,,43,,43,,43,,replacement_seconds,43,12.998511453000072,11.773015536000397,-0.0942797120601705,12,10,21
7,bp lift first depth、bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-lift2-split2,bp lift first depth=0；bp split zero gain depth=0,bp lift first depth=2；bp split zero gain depth=2,43,43,43,,,43,,43,,43,,search_node_potential_updates_skipped_total,43,0.0,0.0,0.0,0,43,0
8,bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-split2,bp split zero gain depth=0,bp split zero gain depth=2,43,43,43,,,43,,43,,43,,wall_seconds,43,1532.479452457279,1379.480622973293,-0.09983744267413008,10,0,33
8,bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-split2,bp split zero gain depth=0,bp split zero gain depth=2,43,43,43,,,43,,43,,43,,root_lower_bound,43,898754.3886494648,898754.3886494648,0.0,0,43,0
8,bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-split2,bp split zero gain depth=0,bp split zero gain depth=2,43,43,43,,,43,,43,,43,,branches,43,2612950.0,2385395.0,-0.0870873916454582,11,11,21
8,bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-split2,bp split zero gain depth=0,bp split zero gain depth=2,43,43,43,,,43,,43,,43,,initial_tour_seconds,43,2.827845424,2.806530467,-0.007537525502313347,22,0,21
8,bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-split2,bp split zero gain depth=0,bp split zero gain depth=2,43,43,43,,,43,,43,,43,,root_ascent_seconds,43,0.712810765,0.718302767,0.007704712484245313,20,0,23
8,bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-split2,bp split zero gain depth=0,bp split zero gain depth=2,43,43,43,,,43,,43,,43,,lkh_provider_calls,43,43.0,43.0,0.0,0,43,0
8,bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-split2,bp split zero gain depth=0,bp split zero gain depth=2,43,43,43,,,43,,43,,43,,lkh_provider_failures,43,0.0,0.0,0.0,0,43,0
8,bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-split2,bp split zero gain depth=0,bp split zero gain depth=2,43,43,43,,,43,,43,,43,,lkh_provider_seconds,43,3.223801306,3.2452704789999998,0.00665958319454818,20,0,23
8,bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-split2,bp split zero gain depth=0,bp split zero gain depth=2,43,43,43,,,43,,43,,43,,root_fixing_seconds,43,0.020217982,0.020077273,-0.006959596660042533,18,10,15
8,bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-split2,bp split zero gain depth=0,bp split zero gain depth=2,43,43,43,,,43,,43,,43,,potential_update_seconds,43,1401.6035042930207,1259.7867174430176,-0.10118181526774694,17,10,16
8,bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-split2,bp split zero gain depth=0,bp split zero gain depth=2,43,43,43,,,43,,43,,43,,potential_update_rebuild_seconds,43,98.12463138000042,88.52502682000038,-0.09783073245721885,13,13,17
8,bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-split2,bp split zero gain depth=0,bp split zero gain depth=2,43,43,43,,,43,,43,,43,,replacement_seconds,43,12.998511453000072,11.779584208000067,-0.09377437173536318,12,10,21
8,bp split zero gain depth,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-BP-split2,bp split zero gain depth=0,bp split zero gain depth=2,43,43,43,,,43,,43,,43,,search_node_potential_updates_skipped_total,43,0.0,0.0,0.0,0,43,0
9,bp lift first depth、bp split zero gain depth、求解器版本,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-same,bp lift first depth=0；bp split zero gain depth=0；求解器版本=f8e487148cc9,bp lift first depth=<未设置>；bp split zero gain depth=<未设置>；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,wall_seconds,43,1532.479452457279,1574.102128719911,0.02716034867279382,2,0,41
9,bp lift first depth、bp split zero gain depth、求解器版本,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-same,bp lift first depth=0；bp split zero gain depth=0；求解器版本=f8e487148cc9,bp lift first depth=<未设置>；bp split zero gain depth=<未设置>；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,root_lower_bound,43,898754.3886494648,898754.3886494648,0.0,0,43,0
9,bp lift first depth、bp split zero gain depth、求解器版本,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-same,bp lift first depth=0；bp split zero gain depth=0；求解器版本=f8e487148cc9,bp lift first depth=<未设置>；bp split zero gain depth=<未设置>；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,branches,43,2612950.0,2612950.0,0.0,0,43,0
9,bp lift first depth、bp split zero gain depth、求解器版本,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-same,bp lift first depth=0；bp split zero gain depth=0；求解器版本=f8e487148cc9,bp lift first depth=<未设置>；bp split zero gain depth=<未设置>；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,initial_tour_seconds,43,2.827845424,2.875178653,0.01673826603048445,14,0,29
9,bp lift first depth、bp split zero gain depth、求解器版本,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-same,bp lift first depth=0；bp split zero gain depth=0；求解器版本=f8e487148cc9,bp lift first depth=<未设置>；bp split zero gain depth=<未设置>；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,root_ascent_seconds,43,0.712810765,0.722832662,0.01405968805760116,32,0,11
9,bp lift first depth、bp split zero gain depth、求解器版本,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-same,bp lift first depth=0；bp split zero gain depth=0；求解器版本=f8e487148cc9,bp lift first depth=<未设置>；bp split zero gain depth=<未设置>；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,lkh_provider_calls,43,43.0,43.0,0.0,0,43,0
9,bp lift first depth、bp split zero gain depth、求解器版本,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-same,bp lift first depth=0；bp split zero gain depth=0；求解器版本=f8e487148cc9,bp lift first depth=<未设置>；bp split zero gain depth=<未设置>；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,lkh_provider_failures,43,0.0,0.0,0.0,0,43,0
9,bp lift first depth、bp split zero gain depth、求解器版本,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-same,bp lift first depth=0；bp split zero gain depth=0；求解器版本=f8e487148cc9,bp lift first depth=<未设置>；bp split zero gain depth=<未设置>；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,lkh_provider_seconds,43,3.223801306,3.196950208,-0.00832901765689642,19,0,24
9,bp lift first depth、bp split zero gain depth、求解器版本,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-same,bp lift first depth=0；bp split zero gain depth=0；求解器版本=f8e487148cc9,bp lift first depth=<未设置>；bp split zero gain depth=<未设置>；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,root_fixing_seconds,43,0.020217982,0.020414907,0.009740091765835013,18,10,15
9,bp lift first depth、bp split zero gain depth、求解器版本,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-same,bp lift first depth=0；bp split zero gain depth=0；求解器版本=f8e487148cc9,bp lift first depth=<未设置>；bp split zero gain depth=<未设置>；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,potential_update_seconds,43,1401.6035042930207,1440.1742019400106,0.027518979175530145,8,10,25
9,bp lift first depth、bp split zero gain depth、求解器版本,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-same,bp lift first depth=0；bp split zero gain depth=0；求解器版本=f8e487148cc9,bp lift first depth=<未设置>；bp split zero gain depth=<未设置>；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,potential_update_rebuild_seconds,43,98.12463138000042,99.23545482699976,0.011320536254526337,6,14,23
9,bp lift first depth、bp split zero gain depth、求解器版本,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-same,bp lift first depth=0；bp split zero gain depth=0；求解器版本=f8e487148cc9,bp lift first depth=<未设置>；bp split zero gain depth=<未设置>；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,replacement_seconds,43,12.998511453000072,13.690081644999609,0.05320379910423667,5,10,28
9,bp lift first depth、bp split zero gain depth、求解器版本,GAPMST-P32-LKH-BP-base,GAPMST-P32-LKH-same,bp lift first depth=0；bp split zero gain depth=0；求解器版本=f8e487148cc9,bp lift first depth=<未设置>；bp split zero gain depth=<未设置>；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,search_node_potential_updates_skipped_total,43,0.0,0.0,0.0,0,43,0
